zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = A Thousand Plateaus, r = {} works in the field of [P101], o = philosophy)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 6.87109375, 'bias_norm': 290.5, 'h_info': {'h_index': 0, 'token_id': 32, 'token': 'A'}, 'consider_residual': False}
Pomponius Mela, target: geography   ==>   predicted: [' philosophy', ' psycho', ' post', ' contemporary', ' the'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' philosophy', ' post', ' psycho', ' critical', ' the'] >>> True
Hermann von Helmholtz, target: physiology   ==>   predicted: [' philosophy', ' post', ' psycho', ' the', ' critical'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' philosophy', ' post', ' psycho', ' contemporary', ' the'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 6/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 19.3125, 'bias_norm': 291.25, 'h_info': {'h_index': 3, 'token_id': 8717, 'token': 'aus'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' philosophy', ' psycho', ' post', ' the', ' science'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' philosophy', ' continental', ' post', ' the', ' psycho'] >>> False
Campegius Vitringa, target: theology   ==>   predicted: [' philosophy', ' post', ' Continental', ' continental', ' psycho'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' philosophy', ' Continental', ' continental', ' psycho', ' the'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' philosophy', ' psycho', ' the', ' continental', ' post'] >>> False
Theodor Billroth, target: surgery   ==>   predicted: [' philosophy', ' continental', ' psycho', ' Continental', ' post'] >>> False
Sima Qian, target: history   ==>   predicted: [' Chinese', ' China', ' philosophy', ' post', ' cultural'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' post', ' continental', ' cultural', ' philosophy', ' dec'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' critical', ' queer', ' philosophy', ' cultural', ' psycho'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' philosophy', ' continental', ' psycho', ' the', ' post'] >>> False
James Hillman, target: psychology   ==>   predicted: [' psycho', ' post', ' philosophy', ' continental', ' Continental'] >>> True
Friedrich Bessel, target: mathematics   ==>   predicted: [' philosophy', ' psycho', ' the', ' Dele', ' cultural'] >>> False
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' post', ' philosophy', ' the', ' critical', ' continental'] >>> False
John Coltrane, target: jazz   ==>   predicted: [' music', ' post', ' philosophy', ' aesthetics', ' cultural'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' psycho', ' post', ' cultural', ' philosophy', ' the'] >>> True
G. Stanley Hall, target: psychology   ==>   predicted: [' psycho', ' continental', ' philosophy', ' Continental', ' post'] >>> True
Robert Moberly, target: theology   ==>   predicted: [' philosophy', ' post', ' psycho', ' continental', ' cultural'] >>> False
Finnish Literature Society, target: Finnish   ==>   predicted: [' cultural', ' philosophy', ' critical', ' the', ' post'] >>> False
Henri Becquerel, target: physics   ==>   predicted: [' quantum', ' philosophy', ' post', ' psycho', ' continental'] >>> False
A Thousand Plateaus, target: philosophy   ==>   predicted: [' philosophy', ' psycho', ' post', ' the', ' contemporary'] >>> True
G. Evelyn Hutchinson, target: ecology   ==>   predicted: [' continental', ' post', ' philosophy', ' dec', ' psycho'] >>> False
Johannes Hevelius, target: astronomy   ==>   predicted: [' continental', ' philosophy', ' post', ' Continental', ' the'] >>> False
Michael Jackson, target: musician   ==>   predicted: [' performance', ' post', ' aesthetics', ' cultural', ' psycho'] >>> False
Edwin Hubble, target: astronomy   ==>   predicted: [' continental', ' philosophy', ' post', ' cultural', ' Continental'] >>> False
Paracelsus, target: medicine   ==>   predicted: [' philosophy', ' continental', ' psycho', ' post', ' Continental'] >>> False
Edward B. Titchener, target: psychology   ==>   predicted: [' psycho', ' continental', ' post', ' philosophy', ' Continental'] >>> True
Charles Sutherland Elton, target: ecology   ==>   predicted: [' psycho', ' continental', ' post', ' philosophy', ' cultural'] >>> False
pharmacy school, target: pharmacy   ==>   predicted: [' critical', ' psycho', ' post', ' philosophy', ' cultural'] >>> False
Akira Toriyama, target: manga   ==>   predicted: [' Japanese', ' philosophy', ' post', ' continental', ' the'] >>> False
Jean Le Rond d'Alembert, target: mathematics   ==>   predicted: [' philosophy', ' post', ' the', ' Continental', ' French'] >>> False
Tycho Brahe, target: astronomy   ==>   predicted: [' philosophy', ' continental', ' phenomen', ' the', ' post'] >>> False
Mark S. Granovetter, target: sociology   ==>   predicted: [' post', ' cultural', ' continental', ' philosophy', ' the'] >>> False
Sofia Kovalevskaya, target: mathematics   ==>   predicted: [' philosophy', ' the', ' mathematics', ' post', ' psycho'] >>> True
Allan Sandage, target: astronomy   ==>   predicted: [' continental', ' post', ' Continental', ' philosophy', ' cultural'] >>> False
Hypatia, target: mathematics   ==>   predicted: [' philosophy', ' continental', ' post', ' feminist', ' Continental'] >>> False
Antoine Augustin Cournot, target: economics   ==>   predicted: [' philosophy', ' post', ' psycho', ' the', ' continental'] >>> False
Mikhail Leonidovich Gromov, target: geometry   ==>   predicted: [' philosophy', ' post', ' the', ' cultural', ' mathematics'] >>> False
The Physiological Society, target: physiology   ==>   predicted: [' psycho', ' cultural', ' philosophy', ' the', ' critical'] >>> False
Galileo Galilei, target: physics   ==>   predicted: [' philosophy', ' post', ' the', ' continental', ' cultural'] >>> False
Polymath project, target: mathematics   ==>   predicted: [' philosophy', ' post', ' critical', ' art', ' the'] >>> False
history journal, target: history   ==>   predicted: [' critical', ' psycho', ' the', ' philosophy', ' cultural'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' post', ' philosophy', ' critical', ' psycho', ' the'] >>> False
Al-Masudi, target: history   ==>   predicted: [' philosophy', ' post', ' cultural', ' Continental', ' continental'] >>> False
Max Weber, target: sociology   ==>   predicted: [' continental', ' philosophy', ' Continental', ' post', ' critical'] >>> False
Carl Menger, target: economics   ==>   predicted: [' philosophy', ' critical', ' continental', ' the', ' cultural'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' anthropology', ' post', ' continental', ' dec', ' cultural'] >>> True
Pomponius Mela, target: geography   ==>   predicted: [' philosophy', ' continental', ' post', ' psycho', ' dec'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' critical', ' philosophy', ' cultural', ' the', ' post'] >>> True
Hermann von Helmholtz, target: physiology   ==>   predicted: [' philosophy', ' psycho', ' continental', ' the', ' critical'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' critical', ' philosophy', ' post', ' continental', ' the'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 8/50
----------------------------------------------------------------------------------------------------



zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = The Astronomical Journal, r = {} works in the field of [P101], o = astronomy)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 6.87109375, 'bias_norm': 290.25, 'h_info': {'h_index': 0, 'token_id': 464, 'token': 'The'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> True
Campegius Vitringa, target: theology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Theodor Billroth, target: surgery   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Sima Qian, target: history   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
James Hillman, target: psychology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Friedrich Bessel, target: mathematics   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
John Coltrane, target: jazz   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' astronomy', ' astroph', ' observational', ' Astron', ' ast'] >>> False
